thread_count,gsm,tensile_strength,shrinkage_percent,color_fastness,fabric_thickness,defect_count,elongation_percent,moisture_absorption,fabric_type,weave_type,finish_type,production_method,batch_id,roll_number,inspection_time_minutes,warehouse_id,operator_name,inspection_shift,machine_temperature,humidity_level,inspection_notes,fabric_quality
222.0,330.0,109.45369679427954,8.161151252727905,3,0.47243121760498163,13,9.125975440541563,3.8037721594166447,cotton,satin,printed,powerloom,416573,3751,17.56856383084495,WH-B,John,Evening,43.922216378756104,63.70312866648688,Minor issue,Low
322.0,267.0,80.60848481050955,8.55263023088996,3,0.6063613148019077,9,26.583544347820187,12.765840990962213,linen,satin,printed,powerloom,959329,1496,41.789815228974064,WH-A,Anita,Morning,31.858509587295238,43.10863752163734,Recheck,Medium
177.0,166.0,101.94158627074606,1.9144733293024738,4,1.4703333364051925,11,36.41948824234749,11.355573245309467,silk,twill,printed,handloom,229700,1542,55.6623013106745,WH-B,Priya,Evening,20.837741014542704,41.35923803446075,Looks fine,High
93.0,117.0,115.99904839241886,3.1986483500379643,3,0.7687274412687191,1,23.826893635132624,13.592350207677109,cotton,satin,printed,handloom,127466,732,7.891076415770282,WH-A,Priya,Night,41.95027135260242,80.23747322068641,OK,High
286.0,360.0,55.894133517078785,9.790241056780365,5,0.2576012006509619,2,36.67736586801961,7.609353175849392,polyester,plain,printed,powerloom,544154,4599,56.24700612430897,WH-B,Anita,Morning,34.57607231186678,39.460299235795766,Minor issue,High
302.0,137.0,114.74822885812596,3.985834704844417,5,1.270558713926076,6,22.861963800208045,3.09805752372756,wool,twill,raw,powerloom,531434,1049,27.499226361225,WH-A,John,Morning,37.21754692234869,86.46758635187102,Recheck,High
311.0,315.0,103.77209594315326,,2,0.4479535862774868,13,32.31130534093376,9.950873563807265,wool,satin,dyed,handloom,414048,3991,11.518954723967418,WH-C,John,Evening,37.047968058916986,43.15149862120403,Looks fine,Low
96.0,,83.17500377030773,1.4800077193339218,1,1.275826521574626,3,20.44642418401022,11.615750096639426,polyester,satin,dyed,powerloom,215704,3360,21.93241059562533,WH-B,Anita,Evening,44.148045053996654,85.73150194975375,Approved,High
,375.0,65.58134925254221,5.923783303274985,4,0.5613627467186754,4,21.17872842078258,14.907637603915415,linen,twill,dyed,powerloom,440324,1192,30.731921191619662,WH-B,Priya,Morning,39.56002552145763,58.10415529040747,Looks fine,High
332.0,258.0,101.72230244310292,4.03637077839543,5,1.4568006790343018,10,21.08833357034665,12.47398170833139,polyester,twill,dyed,powerloom,321684,4697,30.118713663753145,WH-B,John,Morning,32.65656533902772,67.5372193831201,Looks fine,High
100.0,371.0,116.9806542847039,1.8031097220695655,2,0.4972256817408722,11,35.50323436441976,11.621471894751256,silk,plain,dyed,powerloom,188279,4307,11.975556710340964,WH-A,Suresh,Night,32.000881507647044,69.05236056880554,Recheck,Medium
118.0,114.0,,5.382867780163751,2,0.6701173861341204,14,13.717232120886745,12.899224931970904,polyester,twill,printed,powerloom,659794,3715,31.34986074512849,WH-B,Anita,Morning,35.91501917246703,56.455720235243916,Approved,Low
143.0,385.0,40.13068329353915,8.851946922318115,2,0.5386048494467128,7,19.73102140147987,8.693139882343303,cotton,plain,raw,handloom,369261,2680,5.432330237190283,WH-A,Suresh,Morning,36.74824091052905,70.44804645667372,Approved,Low
334.0,114.0,81.25025977611256,6.191255833768838,4,0.26694214242877357,9,14.950761730925134,3.457328059862091,linen,twill,dyed,powerloom,192210,424,5.138657265929275,WH-C,John,Evening,42.938869824230025,69.2588261365222,Minor issue,Medium
315.0,230.0,99.70440391237013,9.389488084892859,2,1.0355778900058357,2,30.59914563040458,12.254829827554019,polyester,plain,printed,handloom,521524,2336,49.29351621407885,WH-B,Anita,Morning,37.47849321195497,54.42116486830465,OK,High
221.0,323.0,93.33291665816567,4.591143694783828,2,1.408764452596237,4,12.22438937538371,5.863761900980679,wool,plain,printed,handloom,192798,919,12.164269845244487,WH-A,Ramesh,Evening,41.10630091657792,83.50921430027529,Approved,High
252.0,301.0,80.43506387736902,3.8009149501740658,2,1.4294754541616663,14,27.87014802313101,13.96818569728672,cotton,satin,printed,handloom,307376,2132,13.57709286566876,WH-A,Anita,Evening,23.80654192253257,84.34262926998153,Approved,Low
233.0,145.0,48.01619700179687,3.803265251348459,1,0.3606599753708851,0,32.69549019229056,11.358332116123197,silk,twill,printed,powerloom,243770,1587,34.55741024860242,WH-C,Priya,Night,35.414015400556146,47.00453191522756,Recheck,High
301.0,350.0,54.845321285522616,3.304483381935259,5,0.6606854925375072,11,11.438779329465124,14.663044851588946,,satin,raw,handloom,126480,718,50.54203647854663,WH-A,John,Evening,25.059471580864546,74.19838541091534,Approved,Medium
188.0,337.0,67.40241801896767,8.002896433229957,3,1.317557735443783,14,33.661363644772855,10.190882743295635,,satin,printed,handloom,129699,4918,10.511643155674264,WH-A,Suresh,Evening,20.065911187167107,67.94920278309368,Approved,Low
173.0,269.0,112.12953620886421,0.5233977826574254,5,0.9006801938941797,7,33.29960266955058,11.915873536894322,silk,twill,dyed,handloom,724414,4062,20.11478987321241,WH-C,Suresh,Evening,41.48148377071263,50.72189667183499,Looks fine,High
133.0,,22.970093240403006,,4,0.3744137543498114,5,16.225402536630135,7.314991643050428,cotton,satin,raw,powerloom,382324,4542,22.26486940985588,WH-A,Priya,Evening,44.52581864102758,67.39031317892892,Approved,Medium
226.0,190.0,106.84896704552823,0.5585472893603156,4,0.7479788859839571,10,13.938850596916854,11.224345882492173,polyester,twill,printed,powerloom,447197,4334,39.018159220856575,WH-A,Ramesh,Evening,36.63095225416576,46.5999316983081,Minor issue,High
243.0,157.0,73.99646195629299,5.358424497582765,3,1.1107112550054266,7,15.712867740041702,14.822626709610796,cotton,satin,raw,powerloom,620043,2151,43.55987404328147,WH-C,Ramesh,,36.55456544871285,86.71105718418167,Recheck,Medium
137.0,146.0,63.49635697781996,9.373679674054786,2,1.0772695550916038,14,6.724925555778379,10.26355133847813,,satin,printed,powerloom,830877,4387,54.23372536176142,WH-C,John,Night,35.42002823615449,58.88055635168922,Minor issue,Low
287.0,204.0,,8.66858603807872,5,0.7670769146513897,2,24.708325434161598,5.5058843468765435,linen,plain,raw,handloom,296701,3676,44.94041715896066,WH-A,Priya,Night,33.45427033459083,82.40876650517387,Minor issue,Medium
213.0,186.0,72.21273714154987,2.4617980376209587,4,1.080002698968914,1,10.919973098043233,3.4122158560719753,cotton,satin,raw,handloom,195459,1050,54.88185691303194,WH-B,Anita,,35.488343220382646,47.852071563260544,Looks fine,High
325.0,358.0,51.582982522793834,8.593236363007104,5,0.649706265647357,2,17.37028686727146,14.005966181837328,cotton,,printed,handloom,523659,1796,48.32452536897182,WH-B,John,Morning,39.36157423494551,72.03359320727543,Looks fine,High
258.0,113.0,65.70889612703436,4.395428785357559,4,0.2655515270557826,1,29.93552530608298,5.261019774995848,cotton,twill,dyed,powerloom,386209,1314,54.20944828175041,WH-A,Priya,Night,36.20366466175828,82.94348951131109,Minor issue,High
323.0,177.0,101.91361974418903,1.510496998052735,2,0.696048804477319,5,30.182119798366394,12.307358321947483,polyester,plain,dyed,handloom,765968,4408,45.71904349076692,WH-C,Ramesh,Night,35.369593901929534,49.96859130346762,Looks fine,High
218.0,304.0,70.84313908083203,9.88531920748518,3,1.1189469921061577,0,11.563125610789267,5.851533644906645,silk,satin,dyed,powerloom,549888,2609,30.058667139122193,WH-C,Ramesh,Evening,29.826067679992004,54.8124173656427,OK,High
108.0,214.0,77.86697679678883,2.0410529190641076,3,1.0212472888735031,10,24.513844284966304,13.624176089452408,silk,twill,dyed,handloom,482989,3131,18.815635707671717,WH-B,Ramesh,Evening,25.78370820271342,30.095208310125212,Minor issue,Medium
337.0,378.0,30.415068580854975,5.975923127886646,4,1.401892267866697,4,11.661188814217084,10.543247420701125,polyester,twill,dyed,handloom,850991,2058,46.96326683454927,WH-B,Suresh,Evening,38.7537179485949,54.70970605816263,Looks fine,Medium
,145.0,94.61485056929035,,4,1.029668881824794,5,39.56853580222284,6.759283956986289,polyester,twill,raw,handloom,920962,2190,27.298997354122363,WH-A,Priya,Morning,42.33147377222791,89.33997510170907,Minor issue,High
120.0,299.0,98.59006772045302,3.686792337634975,3,1.3724875872712046,10,10.47869294481718,14.007215679837453,wool,,raw,powerloom,872940,494,35.18443564709918,WH-B,Priya,Night,22.333039601918983,30.26497976200056,Recheck,Medium
186.0,283.0,49.277046872419675,6.826284008054969,4,0.6748965018485134,11,6.921280165431487,10.507562736741487,linen,plain,dyed,powerloom,611605,2693,43.051617183543314,WH-B,Anita,Morning,32.65537613294178,71.2399513078067,Looks fine,Medium
256.0,318.0,34.1105944937947,1.8218811381228268,4,0.19915550635709997,2,12.792976258553356,13.453500788473656,linen,twill,raw,powerloom,875235,3414,50.56242093342434,WH-C,Suresh,Night,28.702390898185577,69.98739497225628,Recheck,High
296.0,124.0,108.03110614974183,8.564427619916332,3,1.16686811472688,5,17.601300435754972,10.019065238720561,silk,satin,raw,powerloom,732793,2763,58.034330381990934,WH-B,Suresh,Morning,20.762651296217285,34.09165212791474,Approved,High
162.0,380.0,45.82214403017094,2.712674440937116,3,0.9476175254291747,7,35.39509962564697,14.28296943777844,silk,twill,dyed,handloom,453016,3960,11.320091507006667,WH-C,John,Night,39.37128538647234,49.776751307619335,Minor issue,Medium
114.0,204.0,58.44342498019078,7.102141448479755,2,0.5596705523052626,7,13.185001403215091,5.937294319708684,cotton,twill,dyed,powerloom,126900,1692,29.72298705419795,WH-A,Suresh,Morning,41.96251474425986,59.2613507643992,Recheck,Low
290.0,353.0,49.72238556027493,3.6400584208652775,3,0.9926363416667209,11,28.002867100557797,11.709441089132822,polyester,plain,raw,powerloom,314697,1044,50.82669753933164,WH-A,Ramesh,Night,26.776667983548563,78.80141054594026,Recheck,Low
,264.0,61.393258335068296,0.822029982135436,2,1.1557371699839847,7,13.503201998528798,11.255937278373123,cotton,twill,raw,handloom,948418,1206,52.18954274228124,WH-A,Priya,Evening,20.248707579843206,85.16718583893919,OK,Medium
183.0,304.0,42.53625188148823,1.1251530290389904,5,0.5731771267146639,10,34.999301912589374,9.089354402766574,linen,satin,dyed,powerloom,752004,4292,22.97624729538619,WH-B,Ramesh,Evening,40.91593300375817,80.82403123047652,Approved,Medium
301.0,219.0,34.07875069144836,4.26379070237868,3,0.5378110614847127,7,34.96027161371098,10.143633647272681,wool,satin,raw,handloom,457427,1519,8.267562320071018,WH-B,Priya,Morning,37.48075054143742,65.21552054010144,OK,Medium
,386.0,,3.7568134804568247,4,1.2795222702135052,14,30.635437456663993,10.237483867404771,cotton,plain,raw,handloom,134389,4485,34.71166387031981,WH-B,Anita,Night,35.84708488936894,79.05823888664011,Approved,Low
317.0,,88.39472502970149,1.6338438575930023,4,0.7459264045570174,6,6.515797287966105,10.700147450164506,silk,twill,printed,powerloom,159429,2556,41.600623885936855,WH-C,Ramesh,Morning,40.550715494919025,60.781639515704185,OK,High
285.0,116.0,91.2936848630568,2.8382775772519784,1,0.5486007987891657,6,12.87813869763746,5.806243635393018,silk,satin,printed,handloom,716850,2664,50.95405065421877,WH-C,Ramesh,Morning,24.667742234535908,68.64687693441486,Minor issue,Medium
,153.0,35.30892549403817,6.146767042897056,4,0.7276220400096195,11,20.103782287342074,3.8992037759885854,polyester,twill,raw,powerloom,118214,2421,25.94075450987743,WH-A,Priya,Night,23.867868983183172,44.76053078480065,Minor issue,Low
269.0,151.0,35.51269471930593,8.03835983058167,5,0.8622929228514582,9,35.44488366071979,12.882392593936132,wool,plain,raw,handloom,829112,3945,18.247078834410672,WH-C,Ramesh,Evening,27.646383315491043,42.51130052177966,Looks fine,Low
336.0,305.0,109.2054542759965,5.453581206346289,1,0.40734129530075935,7,15.567174491753473,12.066967813809335,polyester,twill,dyed,handloom,118523,1360,32.04277690289085,WH-C,Suresh,Night,22.941969814002874,85.92122319924141,Looks fine,Medium
168.0,305.0,119.06646310799971,1.875710415750834,4,1.337013749625474,1,13.169014297736329,4.387676738523677,wool,twill,raw,handloom,812028,3174,11.143914814969236,WH-A,Suresh,Night,37.097495325298254,52.486447272499944,Approved,High
263.0,214.0,,1.7613480599950428,5,0.5838190162261234,8,25.085287946630693,4.955631479634513,cotton,satin,printed,powerloom,625242,3962,9.24679379626615,WH-A,Suresh,Morning,22.880160915655594,35.76153193357829,Minor issue,High
135.0,348.0,100.00613181254673,9.03565527748128,5,0.8462813250970517,8,6.238678299771778,11.640181920511509,cotton,plain,raw,powerloom,453637,3714,8.76302608768395,WH-A,Priya,Night,36.98289092512518,58.29868260945524,Minor issue,Medium
264.0,157.0,81.04598815512358,,3,0.8023673419419717,11,28.457297235190243,3.130883680715136,cotton,satin,dyed,powerloom,835485,697,50.572480220450785,WH-C,Suresh,Evening,40.49381041894174,77.98379137969506,OK,Low
185.0,172.0,81.92225994411201,8.605662929659285,3,0.376963014297809,8,29.12528801556343,10.306233789077776,,satin,raw,handloom,706928,4656,38.81936938678916,WH-C,Anita,Night,27.911760517807842,57.170970719577355,OK,Medium
80.0,169.0,61.744834029186045,6.2541131149521005,1,0.5260709051598328,13,13.379151974824218,12.44155806023076,wool,plain,raw,handloom,738808,2726,25.264481538842176,WH-C,Anita,Evening,36.613228554869146,78.78144117343342,Approved,Low
173.0,218.0,73.06497549896355,7.533115071113059,5,1.4701025063600268,4,13.743431880332237,12.920829996265311,polyester,twill,dyed,handloom,313405,4291,39.11806483780187,WH-C,Priya,Morning,33.909890408071035,36.838159748355054,OK,High
115.0,138.0,64.5694128757725,0.9594683283640364,5,1.2090200714156558,2,6.132962889615261,11.386702604141941,silk,twill,printed,powerloom,266601,3694,44.953077416347156,WH-C,Anita,Evening,44.34381816595128,86.84795970385504,Looks fine,High
104.0,389.0,76.42663881385093,4.2133053430037855,2,1.4884627187983444,11,14.02096164459662,10.924774472181767,linen,twill,dyed,powerloom,242598,1395,12.100780318488273,WH-A,Ramesh,Night,40.038131606658276,64.78940653544012,Looks fine,Low
308.0,120.0,25.976319581853133,5.037730758688451,1,0.8524557264445852,12,16.857839911679598,6.931031711098923,linen,plain,printed,handloom,725701,917,19.572680690530312,WH-B,Ramesh,Night,33.844247132182296,81.88629349226386,Looks fine,Low
261.0,133.0,,5.321802775773169,5,0.5829657937208792,7,37.0899470568634,7.618014393312598,linen,plain,raw,handloom,643749,3396,11.602450811172188,WH-A,Suresh,Evening,22.95147338404432,71.9513357138027,Minor issue,Medium
115.0,149.0,18.38841488888152,8.824193959111778,4,0.4589570617328421,5,24.93990336311529,9.473701977030348,cotton,twill,printed,powerloom,964429,3651,10.201735424940031,WH-B,Suresh,,27.802077258217235,71.00947923470594,OK,Low
271.0,156.0,49.390680209498804,8.822376958164051,4,1.2450420772815183,7,17.194317733270005,4.971175753433595,polyester,plain,printed,powerloom,892766,3143,25.409533729143224,WH-C,Suresh,Night,40.20865164992514,73.48166994978419,Approved,Low
206.0,341.0,106.2055189541094,2.777965183832971,3,1.1523849541457198,3,11.593958090113874,13.901373491571256,linen,twill,raw,handloom,429377,3534,40.001467232836326,WH-A,Suresh,Night,34.80113288668969,70.09618182470047,Looks fine,High
81.0,134.0,53.31465603273659,3.867267421651902,2,0.45637802552910434,11,10.906676398414561,6.712086996135071,silk,plain,raw,powerloom,275354,3749,8.153012856213959,WH-C,Ramesh,Morning,21.107001572085327,68.70703807629829,Recheck,Low
332.0,381.0,27.905701397194576,,1,1.4848048600914385,10,13.070676144719624,10.203431865712979,cotton,plain,dyed,powerloom,465310,4525,37.33165527636886,WH-C,Suresh,Night,22.502787070988653,39.6490227826726,Approved,Low
258.0,287.0,89.21752982963929,8.591695136283352,4,0.8000040010883268,4,17.510827942630208,5.227697408912648,linen,plain,printed,handloom,170958,2766,41.84383467639428,WH-A,Priya,,21.233007216799642,81.38763491294526,Minor issue,High
183.0,369.0,59.46931343367888,3.8242545909078953,2,0.20567214179253443,14,27.386194493049512,6.119623246355054,cotton,satin,printed,handloom,476964,4124,57.67806968500461,WH-A,Suresh,Evening,42.15921525331037,71.89493911127892,Looks fine,Low
201.0,361.0,117.00434013423269,1.9802915546976663,4,0.1955824060880281,7,28.27494628794523,9.216059958295443,silk,twill,raw,handloom,592995,4166,8.435583009608072,WH-B,Ramesh,Night,33.05438614236288,61.547419857287224,OK,Medium
,300.0,56.21682611397058,,3,0.3861207963943055,9,37.406489994696855,13.847662171151729,linen,twill,dyed,handloom,904647,3118,16.507934657305718,WH-C,John,Morning,31.116482589427328,40.23252098988528,Minor issue,Low
81.0,366.0,94.11341611651628,3.629272475528702,1,0.2883993714188093,7,31.713783029893705,8.422619054301926,wool,plain,dyed,handloom,291087,4707,24.186180394912967,WH-A,Suresh,Evening,30.63067288368636,51.24265169518157,Looks fine,Medium
274.0,152.0,91.89134662301143,5.283313231194648,1,1.4192274320467002,0,27.406137786598464,8.283369227991512,polyester,satin,printed,powerloom,888319,247,42.667736825093506,WH-B,Suresh,Evening,22.055452872293024,73.4850831796158,Approved,High
,335.0,47.16390819202984,1.1289972789039115,2,0.5749413804300015,3,16.36289253759385,14.682473243558798,cotton,twill,printed,handloom,348270,2789,37.56820894300953,WH-C,John,Evening,35.51357443109899,64.8337119701005,Recheck,High
277.0,325.0,57.2648928273946,2.1044151527008568,4,1.4666073493479084,11,14.062043757389251,6.63650898490628,cotton,satin,printed,powerloom,992200,2993,51.8660299833678,WH-A,Suresh,Morning,36.33308247972508,82.83704075347003,OK,Medium
339.0,116.0,70.32158442491131,8.42249375368236,2,0.9492491536022093,7,27.038543661618238,10.743964879484594,cotton,plain,printed,handloom,409139,2733,5.936468314364198,WH-C,Anita,,30.119280378478372,78.81261440584043,Minor issue,Medium
329.0,355.0,116.58458006200131,9.188671909733396,1,0.8210305113359487,2,39.33962937864441,7.182604341720078,polyester,plain,printed,handloom,198632,1248,17.28679804633304,WH-B,Suresh,Morning,42.18670605010719,52.46776826272291,OK,High
