record_id,material_key,material,condition,contamination,damage_level,weight_kg,matched_rule_id,matched_rule_name,recommendation,recovery_category,sustainability_score,reuse_score,recovery_score,circularity_level,assessment_status,requires_manual_review,estimated_co2_saved_kg,estimated_water_saved_liters,estimated_energy_saved_kwh,estimated_landfill_diverted_kg,dataset_type,dataset_purpose
TXT-04457,silk,Silk,good,medium,moderate,11.58,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,11.58,1737.0,23.16,4.63,Synthetic,Educational sustainability analytics
TXT-04458,polyester,Polyester,poor,none,severe,11.56,RULE-013,Polyester chemical recycling,Chemical Recycling,Recycling,44,65,75,Low,Completed,False,40.46,8092.0,86.7,9.25,Synthetic,Educational sustainability analytics
TXT-04459,cotton,Cotton,fair,high,moderate,5.59,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,90,50,Low,Manual Review Required,True,2.79,447.2,5.59,1.68,Synthetic,Educational sustainability analytics
TXT-04460,nylon,Nylon,poor,low,none,7.8,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,52,65,75,Low,Completed,False,27.3,5460.0,58.5,6.24,Synthetic,Educational sustainability analytics
TXT-04461,denim,Denim,good,hazardous,minor,7.17,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,90,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.72,Synthetic,Educational sustainability analytics
TXT-04462,mixed_fabric,Mixed Fabric,poor,medium,moderate,7.7,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,12,65,65,Low,Manual Review Required,True,15.4,3080.0,38.5,5.0,Synthetic,Educational sustainability analytics
TXT-04463,acrylic,Acrylic,good,high,none,10.15,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,9,65,50,Low,Manual Review Required,True,5.08,812.0,10.15,3.04,Synthetic,Educational sustainability analytics
TXT-04464,silk,Silk,fair,none,minor,4.97,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,74,90,80,Medium,Completed,False,27.33,6461.0,59.64,4.47,Synthetic,Educational sustainability analytics
TXT-04465,wool,Wool,poor,none,none,9.7,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,68,90,75,Medium,Completed,False,29.1,5820.0,67.9,7.76,Synthetic,Educational sustainability analytics
TXT-04466,mixed_fabric,Mixed Fabric,poor,none,minor,4.73,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,44,65,65,Low,Manual Review Required,True,9.46,1892.0,23.65,3.07,Synthetic,Educational sustainability analytics
TXT-04467,denim,Denim,good,none,moderate,5.71,RULE-006,Repairable textile,Repair and Reuse,Repair,76,90,85,Medium,Completed,False,37.12,9707.0,79.94,5.42,Synthetic,Educational sustainability analytics
TXT-04468,silk,Silk,good,medium,minor,1.33,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,32,90,50,Low,Manual Review Required,True,1.33,199.5,2.66,0.53,Synthetic,Educational sustainability analytics
TXT-04469,acrylic,Acrylic,excellent,medium,moderate,13.6,,,Manual Review,Unknown,15,65,30,Low,Manual Review Required,True,0.0,0.0,0.0,0.0,Synthetic,Educational sustainability analytics
TXT-04470,denim,Denim,excellent,low,minor,0.47,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,81,90,95,High,Completed,False,3.76,1034.0,8.46,0.47,Synthetic,Educational sustainability analytics
TXT-04471,denim,Denim,excellent,none,severe,1.68,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,68,90,75,Medium,Completed,False,5.04,1008.0,11.76,1.34,Synthetic,Educational sustainability analytics
TXT-04472,mixed_fabric,Mixed Fabric,good,medium,moderate,11.75,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,26,65,65,Low,Manual Review Required,True,23.5,4700.0,58.75,7.64,Synthetic,Educational sustainability analytics
TXT-04473,acrylic,Acrylic,fair,none,minor,5.85,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,44,65,50,Low,Manual Review Required,True,10.53,1755.0,23.4,3.51,Synthetic,Educational sustainability analytics
TXT-04474,wool,Wool,good,high,minor,3.14,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,12,90,50,Low,Manual Review Required,True,1.57,251.2,3.14,0.94,Synthetic,Educational sustainability analytics
TXT-04475,denim,Denim,good,none,none,2.7,RULE-005,Good condition donation,Donation,Reuse,91,90,95,High,Completed,False,18.9,5130.0,43.2,2.7,Synthetic,Educational sustainability analytics
TXT-04476,silk,Silk,poor,none,none,11.71,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,58,90,75,Medium,Manual Review Required,True,35.13,7026.0,81.97,9.37,Synthetic,Educational sustainability analytics
TXT-04477,linen,Linen,good,low,moderate,6.44,RULE-006,Repairable textile,Repair and Reuse,Repair,66,90,85,Medium,Completed,False,41.86,10948.0,90.16,6.12,Synthetic,Educational sustainability analytics
TXT-04478,rayon,Rayon,good,hazardous,minor,2.34,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,65,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.23,Synthetic,Educational sustainability analytics
TXT-04479,mixed_fabric,Mixed Fabric,good,low,moderate,1.17,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,41,65,65,Low,Manual Review Required,True,2.34,468.0,5.85,0.76,Synthetic,Educational sustainability analytics
TXT-04480,nylon,Nylon,good,none,none,7.95,RULE-005,Good condition donation,Donation,Reuse,84,65,95,High,Completed,False,55.65,15105.0,127.2,7.95,Synthetic,Educational sustainability analytics
TXT-04481,acrylic,Acrylic,good,none,minor,12.25,RULE-005,Good condition donation,Donation,Reuse,80,65,95,High,Completed,False,85.75,23275.0,196.0,12.25,Synthetic,Educational sustainability analytics
TXT-04482,silk,Silk,excellent,high,moderate,4.6,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,10,90,50,Low,Manual Review Required,True,2.3,368.0,4.6,1.38,Synthetic,Educational sustainability analytics
TXT-04483,denim,Denim,fair,none,minor,8.91,RULE-011,Denim upcycling,Upcycling,Upcycling,74,90,80,Medium,Completed,False,49.01,11583.0,106.92,8.02,Synthetic,Educational sustainability analytics
TXT-04484,polyester,Polyester,good,none,severe,9.22,RULE-014,Polyester mechanical recycling,Mechanical Recycling,Recycling,58,65,75,Medium,Completed,False,36.88,7837.0,82.98,7.84,Synthetic,Educational sustainability analytics
TXT-04485,cotton,Cotton,good,high,moderate,14.49,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,6,90,50,Low,Manual Review Required,True,7.25,1159.2,14.49,4.35,Synthetic,Educational sustainability analytics
TXT-04486,rayon,Rayon,fair,none,none,14.97,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,60,65,75,Medium,Manual Review Required,True,37.43,7485.0,89.82,10.48,Synthetic,Educational sustainability analytics
TXT-04487,mixed_fabric,Mixed Fabric,good,none,moderate,5.73,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,51,65,65,Low,Manual Review Required,True,11.46,2292.0,28.65,3.72,Synthetic,Educational sustainability analytics
TXT-04488,mixed_fabric,Mixed Fabric,excellent,low,moderate,7.08,,,Manual Review,Unknown,30,65,30,Low,Manual Review Required,True,0.0,0.0,0.0,0.0,Synthetic,Educational sustainability analytics
TXT-04489,cotton,Cotton,good,none,severe,17.34,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,64,90,75,Medium,Completed,False,52.02,10404.0,121.38,13.87,Synthetic,Educational sustainability analytics
TXT-04490,silk,Silk,fair,low,none,14.3,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,68,90,80,Medium,Completed,False,78.65,18590.0,171.6,12.87,Synthetic,Educational sustainability analytics
TXT-04491,nylon,Nylon,fair,none,none,13.95,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,70,65,75,Medium,Completed,False,48.82,9765.0,104.62,11.16,Synthetic,Educational sustainability analytics
TXT-04492,cotton,Cotton,fair,low,minor,0.35,RULE-019,Low contamination general upcycling,Upcycling,Upcycling,64,90,80,Medium,Completed,False,1.92,455.0,4.2,0.32,Synthetic,Educational sustainability analytics
TXT-04493,mixed_fabric,Mixed Fabric,good,medium,minor,7.65,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,32,65,65,Low,Manual Review Required,True,15.3,3060.0,38.25,4.97,Synthetic,Educational sustainability analytics
TXT-04494,linen,Linen,good,medium,moderate,5.56,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,5.56,834.0,11.12,2.22,Synthetic,Educational sustainability analytics
TXT-04495,silk,Silk,poor,none,none,13.79,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,58,90,75,Medium,Manual Review Required,True,41.37,8274.0,96.53,11.03,Synthetic,Educational sustainability analytics
TXT-04496,nylon,Nylon,fair,medium,moderate,13.17,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,34,65,75,Low,Completed,False,46.09,9219.0,98.78,10.54,Synthetic,Educational sustainability analytics
TXT-04497,polyester,Polyester,good,high,moderate,8.24,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,4.12,659.2,8.24,2.47,Synthetic,Educational sustainability analytics
TXT-04498,silk,Silk,excellent,none,moderate,10.66,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,78,90,80,Medium,Completed,False,58.63,13858.0,127.92,9.59,Synthetic,Educational sustainability analytics
TXT-04499,mixed_fabric,Mixed Fabric,fair,high,minor,9.12,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,4.56,729.6,9.12,2.74,Synthetic,Educational sustainability analytics
TXT-04500,polyester,Polyester,good,low,severe,3.05,RULE-014,Polyester mechanical recycling,Mechanical Recycling,Recycling,48,65,75,Low,Completed,False,12.2,2592.5,27.45,2.59,Synthetic,Educational sustainability analytics
TXT-04501,denim,Denim,good,low,none,1.29,RULE-005,Good condition donation,Donation,Reuse,81,90,95,High,Completed,False,9.03,2451.0,20.64,1.29,Synthetic,Educational sustainability analytics
TXT-04502,linen,Linen,poor,medium,none,6.0,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,33,90,75,Low,Manual Review Required,True,18.0,3600.0,42.0,4.8,Synthetic,Educational sustainability analytics
TXT-04503,acrylic,Acrylic,poor,medium,moderate,3.29,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,6,65,50,Low,Manual Review Required,True,5.92,987.0,13.16,1.97,Synthetic,Educational sustainability analytics
TXT-04504,rayon,Rayon,good,none,moderate,12.52,RULE-006,Repairable textile,Repair and Reuse,Repair,70,65,85,Medium,Completed,False,81.38,21284.0,175.28,11.89,Synthetic,Educational sustainability analytics
TXT-04505,rayon,Rayon,good,medium,severe,4.34,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,32,65,75,Low,Completed,False,13.02,2604.0,30.38,3.47,Synthetic,Educational sustainability analytics
TXT-04506,linen,Linen,good,hazardous,severe,42.97,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,90,20,Low,Manual Review Required,True,0.0,0.0,0.0,4.3,Synthetic,Educational sustainability analytics
TXT-04507,rayon,Rayon,fair,medium,minor,11.49,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,30,65,75,Low,Manual Review Required,True,28.73,5745.0,68.94,8.04,Synthetic,Educational sustainability analytics
TXT-04508,silk,Silk,excellent,none,minor,11.28,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,91,90,95,High,Completed,False,90.24,24816.0,203.04,11.28,Synthetic,Educational sustainability analytics
TXT-04509,rayon,Rayon,good,medium,minor,49.81,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,25,65,50,Low,Manual Review Required,True,49.81,7471.5,99.62,19.92,Synthetic,Educational sustainability analytics
TXT-04510,denim,Denim,excellent,none,moderate,12.91,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,66,90,75,Medium,Manual Review Required,True,38.73,7746.0,90.37,10.33,Synthetic,Educational sustainability analytics
TXT-04511,mixed_fabric,Mixed Fabric,good,high,minor,12.69,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,5,65,50,Low,Manual Review Required,True,6.34,1015.2,12.69,3.81,Synthetic,Educational sustainability analytics
TXT-04512,acrylic,Acrylic,excellent,none,none,4.48,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,89,65,95,High,Completed,False,35.84,9856.0,80.64,4.48,Synthetic,Educational sustainability analytics
TXT-04513,rayon,Rayon,excellent,low,severe,5.53,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,52,65,75,Low,Completed,False,16.59,3318.0,38.71,4.42,Synthetic,Educational sustainability analytics
TXT-04514,mixed_fabric,Mixed Fabric,fair,none,minor,1.76,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,51,65,65,Low,Manual Review Required,True,3.52,704.0,8.8,1.14,Synthetic,Educational sustainability analytics
TXT-04515,cotton,Cotton,good,hazardous,minor,6.85,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,90,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.69,Synthetic,Educational sustainability analytics
TXT-04516,linen,Linen,fair,low,minor,8.57,RULE-019,Low contamination general upcycling,Upcycling,Upcycling,64,90,80,Medium,Completed,False,47.14,11141.0,102.84,7.71,Synthetic,Educational sustainability analytics
TXT-04517,rayon,Rayon,good,low,moderate,5.2,RULE-006,Repairable textile,Repair and Reuse,Repair,60,65,85,Medium,Completed,False,33.8,8840.0,72.8,4.94,Synthetic,Educational sustainability analytics
TXT-04518,cotton,Cotton,fair,low,moderate,10.34,RULE-006,Repairable textile,Repair and Reuse,Repair,60,90,85,Medium,Completed,False,67.21,17578.0,144.76,9.82,Synthetic,Educational sustainability analytics
TXT-04519,acrylic,Acrylic,poor,medium,none,10.91,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,16,65,50,Low,Manual Review Required,True,19.64,3273.0,43.64,6.55,Synthetic,Educational sustainability analytics
TXT-04520,mixed_fabric,Mixed Fabric,good,high,moderate,1.2,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,0.6,96.0,1.2,0.36,Synthetic,Educational sustainability analytics
TXT-04521,acrylic,Acrylic,excellent,low,moderate,11.56,,,Manual Review,Unknown,30,65,30,Low,Manual Review Required,True,0.0,0.0,0.0,0.0,Synthetic,Educational sustainability analytics
TXT-04522,rayon,Rayon,poor,high,minor,0.81,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,0.41,64.8,0.81,0.24,Synthetic,Educational sustainability analytics
TXT-04523,silk,Silk,fair,high,minor,7.56,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,6,90,50,Low,Manual Review Required,True,3.78,604.8,7.56,2.27,Synthetic,Educational sustainability analytics
TXT-04524,mixed_fabric,Mixed Fabric,good,medium,moderate,10.12,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,26,65,65,Low,Manual Review Required,True,20.24,4048.0,50.6,6.58,Synthetic,Educational sustainability analytics
TXT-04525,polyester,Polyester,excellent,low,minor,2.12,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,75,65,95,Medium,Completed,False,16.96,4664.0,38.16,2.12,Synthetic,Educational sustainability analytics
TXT-04526,mixed_fabric,Mixed Fabric,good,none,moderate,14.51,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,51,65,65,Low,Manual Review Required,True,29.02,5804.0,72.55,9.43,Synthetic,Educational sustainability analytics
TXT-04527,wool,Wool,good,none,none,23.46,RULE-005,Good condition donation,Donation,Reuse,91,90,95,High,Completed,False,164.22,44574.0,375.36,23.46,Synthetic,Educational sustainability analytics
TXT-04528,wool,Wool,good,low,minor,0.53,RULE-005,Good condition donation,Donation,Reuse,77,90,95,Medium,Completed,False,3.71,1007.0,8.48,0.53,Synthetic,Educational sustainability analytics
TXT-04529,nylon,Nylon,poor,high,severe,28.22,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,14.11,2257.6,28.22,8.47,Synthetic,Educational sustainability analytics
TXT-04530,linen,Linen,fair,medium,none,9.88,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,30,90,50,Low,Manual Review Required,True,9.88,1482.0,19.76,3.95,Synthetic,Educational sustainability analytics
TXT-04531,silk,Silk,good,low,minor,9.06,RULE-005,Good condition donation,Donation,Reuse,77,90,95,Medium,Completed,False,63.42,17214.0,144.96,9.06,Synthetic,Educational sustainability analytics
TXT-04532,polyester,Polyester,excellent,none,minor,0.69,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,85,65,95,High,Completed,False,5.52,1518.0,12.42,0.69,Synthetic,Educational sustainability analytics
TXT-04533,nylon,Nylon,poor,none,moderate,5.18,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,52,65,75,Low,Completed,False,18.13,3626.0,38.85,4.14,Synthetic,Educational sustainability analytics
TXT-04534,acrylic,Acrylic,good,high,minor,8.76,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,5,65,50,Low,Manual Review Required,True,4.38,700.8,8.76,2.63,Synthetic,Educational sustainability analytics
TXT-04535,acrylic,Acrylic,fair,none,minor,46.66,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,44,65,50,Low,Manual Review Required,True,83.99,13998.0,186.64,28.0,Synthetic,Educational sustainability analytics
